,best_match_score,__id_left,__id_right,Unnamed: 0,Unnamed: 0.1,wine_name_left,wine_country_left,wine_region_left,wine_year_left,wine_type_left,wine_price_left,wine_url,wine_thumb_left,wine_description,wine_seller,taste_id,wine_id,wine_name_right,wine_winery,wine_alcohol,wine_type_right,wine_year_right,wine_country_right,wine_region_right,wine_price_right,wine_structure,wine_tastes,wine_rating,wine_thumb_right
19068,1.8181101089827474,255_left,10547_right,282,282,Clos Saint Jean Châteauneuf-du-Pape rouge 'La Combe des Fous',Frankreich,Rhône,2016.0,red,89.5,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/1803/2016-chateauneuf-du-pape-rouge-la-combe-des-fous?c=362,https://www.wein-direktimport.de/media/image/b6/ff/da/La-Combe-des-fous_200x300.jpg," Jeb Dunnuck, August 2018: „Deep ruby-colored and offering a heavenly bouquet of black raspberries, toasted spiced, cured meats, licorice, and cured meats, the 2016 Châteauneuf-du-Pape Combes des Fous is awesome on the palate, with a silky, seamless profile that just keeps on going. Possessing ultra-fine tannin, no hard edges, and a huge finish, it’s a phenomenal bottle of wine. The fact that it was bottled just one month ago makes this showing even more impressive.“   Joe Czerwinski, wine advocate, August 2018: „From a single exposed hilltop parcel, the 2016 Chateauneuf du Pape La Combe des Fous is a blend of 60% Grenache, 20% Syrah and 10% each Cinsault and Vaccarèse. As the Syrah was aged in wood, there's a hint of campfire smoke here, plus layers of rich, voluptuous plummy fruit. Full-bodied and velvety in texture, this is more concentrated than even the Vieilles Vignes bottling, but it's not that much better in terms of overall quality or longevity.“",1,,1197525,Clos Saint Jean Chateauneuf-du-Pape La Combe Des Fous,Clos Saint Jean,14.5,red,,Frankreich,Châteauneuf-du-Pape,0.0,"{'acidity': 0.5158955, 'fizziness': 0, 'intensity': 0.9326077500000001, 'sweetness': 0.24105759999999998, 'tannin': 0.5145129}","{'black_fruit': 1.0, 'citrus_fruit': 0.010416666666666666, 'dried_fruit': 0.14583333333333334, 'earth': 0.6666666666666666, 'floral': 0.09375, 'microbio': 0.07291666666666667, 'non_oak': 0.020833333333333332, 'oak': 0.59375, 'red_fruit': 0.3958333333333333, 'spices': 0.7083333333333334, 'tree_fruit': 0.020833333333333332, 'tropical_fruit': 0, 'vegetal': 0.03125}",4.4,//images.vivino.com/thumbs/iZDxhNrxQ9iPNnNvUJbg3Q_pl_480x640.png
20341,1.8181101089827474,269_left,10547_right,298,298,Clos Saint Jean Châteauneuf-du-Pape rouge 'La Combe des Fous',Frankreich,Rhône,2015.0,red,89.5,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/1275/2015-chateauneuf-du-pape-rouge-la-combe-des-fous?c=362,https://www.wein-direktimport.de/media/image/b6/ff/da/La-Combe-des-fous_200x300.jpg," Jeb Dunnuck, wine advocate, Oktober 2016: ""The 2015 reds from these two brothers are some of the gems in the vintage. The 2015 Châteauneuf du Pape La Combe des Fous is another sensational wine. Full-bodied, gorgeously concentrated and yet with the ever present elegance and finesse this cuvée always possesses, it offers layers of black raspberries, crème de cassis, white flowers, licorice and cured meat-like aromas and flavors. It will certainly be one of the top handful of wines in the vintage.""",1,,1197525,Clos Saint Jean Chateauneuf-du-Pape La Combe Des Fous,Clos Saint Jean,14.5,red,,Frankreich,Châteauneuf-du-Pape,0.0,"{'acidity': 0.5158955, 'fizziness': 0, 'intensity': 0.9326077500000001, 'sweetness': 0.24105759999999998, 'tannin': 0.5145129}","{'black_fruit': 1.0, 'citrus_fruit': 0.010416666666666666, 'dried_fruit': 0.14583333333333334, 'earth': 0.6666666666666666, 'floral': 0.09375, 'microbio': 0.07291666666666667, 'non_oak': 0.020833333333333332, 'oak': 0.59375, 'red_fruit': 0.3958333333333333, 'spices': 0.7083333333333334, 'tree_fruit': 0.020833333333333332, 'tropical_fruit': 0, 'vegetal': 0.03125}",4.4,//images.vivino.com/thumbs/iZDxhNrxQ9iPNnNvUJbg3Q_pl_480x640.png
34960,1.7817494858994711,535_left,850_right,590,590,Weingut Emmerich Knoll Grüner Veltliner Smaragd „Ried Loibenberg“,Österreich,Wachau,2019.0,white,33.0,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/3388/2019-gruener-veltliner-smaragd-ried-loibenberg?c=559,https://www.wein-direktimport.de/media/image/d3/ab/54/GV-Smaragd-Loibenberg_200x300.jpg,,1,,1102930,Weingut Knoll Ried Loibenberg Loibner Grüner Veltliner Smaragd,Weingut Knoll,14.0,white,2019,Österreich,Wachau,39.99,"{'acidity': 0.70125825, 'fizziness': 0, 'intensity': 0.411419325, 'sweetness': 0.22805145, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.5633802816901409, 'dried_fruit': 0.028169014084507043, 'earth': 0.7112676056338029, 'floral': 0.07746478873239436, 'microbio': 0.176056338028169, 'non_oak': 0.035211267605633804, 'oak': 0.20422535211267606, 'red_fruit': 0.02112676056338028, 'spices': 0.28169014084507044, 'tree_fruit': 1.0, 'tropical_fruit': 0.16901408450704225, 'vegetal': 0.07042253521126761}",4.3,//images.vivino.com/thumbs/qARKLVAoSxK_DhMK7YQzHw_pl_480x640.png
23808,1.7817494858994711,335_left,850_right,372,372,Weingut Emmerich Knoll Grüner Veltliner Smaragd „Ried Loibenberg“,Österreich,Wachau,2020.0,white,38.0,https://www.wein-direktimport.de/weine/oesterreich/wachau/weingut-emmerich-knoll/4407/2020-gruener-veltliner-smaragd-ried-loibenberg?c=559,https://www.wein-direktimport.de/media/image/74/dd/f0/GV-Smaragd-Loibenberg-ZIP_200x300.jpg,,1,,1102930,Weingut Knoll Ried Loibenberg Loibner Grüner Veltliner Smaragd,Weingut Knoll,14.0,white,2019,Österreich,Wachau,39.99,"{'acidity': 0.70125825, 'fizziness': 0, 'intensity': 0.411419325, 'sweetness': 0.22805145, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.5633802816901409, 'dried_fruit': 0.028169014084507043, 'earth': 0.7112676056338029, 'floral': 0.07746478873239436, 'microbio': 0.176056338028169, 'non_oak': 0.035211267605633804, 'oak': 0.20422535211267606, 'red_fruit': 0.02112676056338028, 'spices': 0.28169014084507044, 'tree_fruit': 1.0, 'tropical_fruit': 0.16901408450704225, 'vegetal': 0.07042253521126761}",4.3,//images.vivino.com/thumbs/qARKLVAoSxK_DhMK7YQzHw_pl_480x640.png
41265,1.7676460829106095,617_left,10299_right,684,684,Domaine Blain-Gagnard Chassagne-Montrachet Blanc 1er Cru Boudriotte,Frankreich,Bourgogne,2017.0,white,89.0,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-blain-gagnard/2221/2017-chassagne-montrachet-blanc-1er-cru-boudriotte?c=559,https://www.wein-direktimport.de/media/image/4f/54/06/2017-Chass-Montra-1er-Cru-Boudriottes_200x300.jpg,,1,,1188524,Domaine Blain-Gagnard Chassagne-Montrachet Premier Cru 'La Boudriotte' Blanc,Domaine Blain-Gagnard,0.0,white,,France,Chassagne-Montrachet 1er Cru 'La Boudriotte',0.0,"{'acidity': 0.60457375, 'fizziness': 0, 'intensity': 0.6567611, 'sweetness': 0.11382724999999999, 'tannin': 0}","{'black_fruit': 0.01282051282051282, 'citrus_fruit': 0.44871794871794873, 'dried_fruit': 0, 'earth': 0.6410256410256411, 'floral': 0.05128205128205128, 'microbio': 0.32051282051282054, 'non_oak': 0.32051282051282054, 'oak': 1.0, 'red_fruit': 0, 'spices': 0.05128205128205128, 'tree_fruit': 0.7307692307692307, 'tropical_fruit': 0.23076923076923078, 'vegetal': 0.14102564102564102}",4.2,//images.vivino.com/thumbs/EoVNtYJSTaynaePjRvgJ-A_pl_480x640.png
4879,1.7183297386178922,73_left,10525_right,81,81,Domaine Faiveley Gevrey-Chambertin 1er Cru 'Les Cazetiers',Frankreich,Bourgogne,2019.0,red,115.5,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-faiveley/3888/2019-gevrey-chambertin-1er-cru-les-cazetiers?c=362,https://www.wein-direktimport.de/media/image/68/a0/88/Gevrey-Chambertin-1er-Cazetiers_200x300.jpg," William Kelley, Wine Advocate, Januar 2021: „Faiveley's 2019 Gevrey-Chambertin 1er Cru Les Cazetiers is very promising indeed, mingling aromas of smoky berry fruit and plums with hints of rose hip, orange peel, musk and spices. Medium to full-bodied, layered and multidimensional, it's concentrated and vibrant, with velvety tannins, lively acids and a long, perfumed finish.“",1,,45624,Domaine Faiveley Gevrey-Chambertin 1er Cru 'Les Cazetiers',Domaine Faiveley,0.0,red,,France,Gevrey-Chambertin 1er Cru 'Les Cazetiers',0.0,"{'acidity': 0.81730485, 'fizziness': 0, 'intensity': 0.49659275, 'sweetness': 0.12097015, 'tannin': 0.42698179999999997}","{'black_fruit': 0.273972602739726, 'citrus_fruit': 0.0136986301369863, 'dried_fruit': 0.02054794520547945, 'earth': 0.9726027397260274, 'floral': 0.0684931506849315, 'microbio': 0.0410958904109589, 'non_oak': 0.07534246575342465, 'oak': 0.6575342465753424, 'red_fruit': 1.0, 'spices': 0.17123287671232876, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0.0136986301369863}",4.2,//images.vivino.com/thumbs/uPxmgG6hTsGyJ8JWW8E15w_pl_480x640.png
29969,1.6926117217410996,435_left,10387_right,478,478,Domaine des Remizières Crozes Hermitage Blanc 'Cuvée Particulière',Frankreich,Rhône,2019.0,white,16.5,https://www.wein-direktimport.de/weine/frankreich/noerdliche-rhone/domaine-des-remizieres/4054/2019-crozes-hermitage-blanc-cuvee-particuliere?c=559,https://www.wein-direktimport.de/media/image/a9/d7/3a/Crozes-Hermitage-Particuliere-BLANC-ZIP_200x300.jpg," Dieser großartige Wein mit einem hervorragenden Preis-Leistungs-Verhältnis duftet nach weißen Johannisbeeren, Weinbergspfirsich, frischer Honigmelone, etwas Honig und hat einen dezent buttrigen Touch.Am Gaumen mittelkräftiger Auftakt, gefolgt von intensiver, mundfüllender Frucht und cremiger Textur. Feine, frische Zitrusaromen und die dezente Phenolik sorgen zusammen mit der mittleren Säure für Eleganz, das paßt super, damit der Wein nicht zu breitschultrig wird. Die Harmonie ist perfekt, der Wein prêt à boire.",1,,1126685,Domaine des Remizières Cuvée Particulière Crozes-Hermitage Blanc,Domaine des Remizières,14.0,white,,France,Crozes-Hermitage,0.0,"{'acidity': 0.365564475, 'fizziness': 0, 'intensity': 0.589086, 'sweetness': 0.27368275, 'tannin': 0}","{'black_fruit': 0, 'citrus_fruit': 0.375, 'dried_fruit': 0.041666666666666664, 'earth': 1.0, 'floral': 0.08333333333333333, 'microbio': 0.3333333333333333, 'non_oak': 0.125, 'oak': 0.20833333333333334, 'red_fruit': 0, 'spices': 0.20833333333333334, 'tree_fruit': 0.7916666666666666, 'tropical_fruit': 0.0, 'vegetal': 0.041666666666666664}",3.5,//images.vivino.com/thumbs/2Trr_coJSPC6BlvfYpEJ2g_pl_480x640.png
25092,1.6593292486881481,352_left,543_right,393,393,Weingut Joh. Jos. Prüm Riesling Auslese Wehlener Sonnenuhr,Deutschland,Mosel,2020.0,white,40.0,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/4287/2020-riesling-auslese-wehlener-sonnenuhr?c=559,https://www.wein-direktimport.de/media/image/da/07/d7/Wehlener-Sonnenuhr-Auslese-ZIP_200x300.jpg,,1,,68324,Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Auslese,Joh. Jos. Prüm,7.5,white,2004,Deutschland,Wehlen,66.0,"{'acidity': 0.894872675, 'fizziness': 0, 'intensity': 0.51294, 'sweetness': 0.472525175, 'tannin': 0}","{'black_fruit': 0.00922509225092251, 'citrus_fruit': 0.4317343173431734, 'dried_fruit': 0.05904059040590406, 'earth': 1.0, 'floral': 0.15682656826568267, 'microbio': 0.11623616236162361, 'non_oak': 0.05904059040590406, 'oak': 0.09778597785977859, 'red_fruit': 0.00922509225092251, 'spices': 0.05166051660516605, 'tree_fruit': 0.8856088560885609, 'tropical_fruit': 0.3191881918819188, 'vegetal': 0.05350553505535055}",4.4,//images.vivino.com/thumbs/z7B_lm7URWy88F0inHlZ-w_pl_480x640.png
25236,1.637870385112025,354_left,254_right,395,395,Weingut Joh. Jos. Prüm Riesling Kabinett Wehlener Sonnenuhr,Deutschland,Mosel,2020.0,white,32.0,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/4289/2020-riesling-kabinett-wehlener-sonnenuhr?c=559,https://www.wein-direktimport.de/media/image/c2/f5/b6/WS-K-ZIP_200x300.jpg,,1,,1208450,Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Kabinett,Joh. Jos. Prüm,9.5,white,2019,Deutschland,Wehlen,30.0,"{'acidity': 0.90333675, 'fizziness': 0, 'intensity': 0.46047459999999996, 'sweetness': 0.36622699999999997, 'tannin': 0}","{'black_fruit': 0.012903225806451613, 'citrus_fruit': 0.635483870967742, 'dried_fruit': 0.01935483870967742, 'earth': 1.0, 'floral': 0.14838709677419354, 'microbio': 0.1032258064516129, 'non_oak': 0.025806451612903226, 'oak': 0.041935483870967745, 'red_fruit': 0.02258064516129032, 'spices': 0.03225806451612903, 'tree_fruit': 0.9580645161290322, 'tropical_fruit': 0.22580645161290322, 'vegetal': 0.06774193548387097}",4.2,//images.vivino.com/thumbs/MVRCyPFfRwa2Z6BLPC-AKg_pl_480x640.png
33818,1.637870385112025,520_left,254_right,575,575,Weingut Joh. Jos. Prüm Riesling Kabinett Wehlener Sonnenuhr,Deutschland,Mosel,2019.0,white,35.0,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-joh.jos.-pruem/3536/2019-riesling-kabinett-wehlener-sonnenuhr?c=559,https://www.wein-direktimport.de/media/image/b0/f5/d0/2019-Wehlener-Sonnenuhr-Kabinett_200x300.jpg," Stephan Reinhardt, Wine Advocate, September 2020: „The 2019 Wehlener Sonnenuhr Kabinett offers a clear and delicate bouquet of very fine slate and bright, perfectly ripe fruit aromas. Round and piquant on the palate, this is another filigreed and crystalline Kabinett with an intense, compactand very promising finish. The sweetness is delicate and well-countered by the mineral grip and salinity. Tasted at the domain in September 2020.“",1,,1208450,Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Kabinett,Joh. Jos. Prüm,9.5,white,2019,Deutschland,Wehlen,30.0,"{'acidity': 0.90333675, 'fizziness': 0, 'intensity': 0.46047459999999996, 'sweetness': 0.36622699999999997, 'tannin': 0}","{'black_fruit': 0.012903225806451613, 'citrus_fruit': 0.635483870967742, 'dried_fruit': 0.01935483870967742, 'earth': 1.0, 'floral': 0.14838709677419354, 'microbio': 0.1032258064516129, 'non_oak': 0.025806451612903226, 'oak': 0.041935483870967745, 'red_fruit': 0.02258064516129032, 'spices': 0.03225806451612903, 'tree_fruit': 0.9580645161290322, 'tropical_fruit': 0.22580645161290322, 'vegetal': 0.06774193548387097}",4.2,//images.vivino.com/thumbs/MVRCyPFfRwa2Z6BLPC-AKg_pl_480x640.png
17058,1.6299534535891214,226_left,10496_right,248,248,Domaine Blain-Gagnard Volnay Rouge 1er Cru Les Pitures,Frankreich,Bourgogne,2017.0,red,65.0,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-blain-gagnard/2895/2017-volnay-rouge-1er-cru-les-pitures?c=362,https://www.wein-direktimport.de/media/image/34/7d/1b/2017-Volnay-1er-Pitures_200x300.jpg," Wir konnten den 2017 Pitures im März 2018 direkt aus dem Faß verkosten, die malolaktische Fermentation war soeben abgeschlossen. Die Nase war sehr fein, komplex und bereits sehr ansprechend. Am Gaumen setzte sich die feine, elegante Stilistik fort, einzig das noch etwas ungestüme Tanin bremste den Schluckreflex. Die Struktur ist perfekt, der Wein überzeugte mit langem und überraschend feinem Finale. Gönnen Sie ihm noch zwei, drei Jahre Reifezeit.",1,,1214532,Domaine Blain-Gagnard Volnay 1er Cru 'Les Pitures',Domaine Blain-Gagnard,0.0,red,,France,Volnay 1er Cru 'Pitures dessus',0.0,"{'acidity': 0.734205175, 'fizziness': 0, 'intensity': 0.40065385, 'sweetness': 0.07957049999999999, 'tannin': 0.334256825}","{'black_fruit': 0.21428571428571427, 'citrus_fruit': 0, 'dried_fruit': 0, 'earth': 0.8571428571428571, 'floral': 0.10714285714285714, 'microbio': 0.07142857142857142, 'non_oak': 0.07142857142857142, 'oak': 0.6428571428571429, 'red_fruit': 1.0, 'spices': 0.14285714285714285, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",4.1,//images.vivino.com/thumbs/jnged5ZhTKiwA-tKLBthkg_pl_480x640.png
5533,1.6090594256929525,79_left,10354_right,87,87,Maxime Dubuet Boillot Volnay 'Sur Roches',Frankreich,Bourgogne,2019.0,red,46.5,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/maxime-dubuet-boillot/4124/2019-volnay-sur-roches?c=362,https://www.wein-direktimport.de/media/image/38/6b/a0/2019-Volnay-sur-Roches-ZIP_200x300.jpg," In der Nase spiegelt der 2019 Volnay ‚Sur Roches‘ perfekt die typische Eleganz der Weine aus Volnay wider. Er ist sehr klar mit üppigen Aromen von Sauerkirschen, Himbeeren und reifen Erdbeeren, dazu ein wenig Roseduft und ein Hauch frisch gemahlene Espressobohnen. Am Gaumen überraschend kraftvoller Auftakt, schöne Konzentration, saftig, tolle Struktur mit reifen Gerbstoffen, sehr gute Länge, begleitet von einem wahren Aromenfeuerwerk. Wow, was für ein Wein! Entwickelt sich prächtig mit Sauerstoffkontakt, auch im Mund.",1,,7010454,Maxime Dubuet Boillot Sur-Roches Volnay,Maxime Dubuet Boillot,0.0,red,,France,Volnay,0.0,"{'acidity': 0.625303025, 'fizziness': 0, 'intensity': 0.344659025, 'sweetness': 0.0, 'tannin': 0.345113625}","{'black_fruit': 0, 'citrus_fruit': 0, 'dried_fruit': 0, 'earth': 0, 'floral': 0, 'microbio': 0, 'non_oak': 0, 'oak': 1.0, 'red_fruit': 0, 'spices': 0, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",3.9,//images.vivino.com/labels/AkJSlfSfSwW4slHg-7UUNw.jpg
25952,1.6014896509067276,362_left,6063_right,403,403,Domaine Chatelain Pouilly Fumé 'Les Chailloux Silex',Frankreich,Loire,2019.0,white,14.95,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-chatelain/4265/2019-pouilly-fume-les-chailloux-silex?c=559,https://www.wein-direktimport.de/media/image/78/87/9f/PF-Silex-ZIP_200x300.jpg," Der 2019 Pouilly Fumé „Les Chailloux Silex“ wirkt vergleichsweise reif in der Nase, mit präsenten Aromen von Zitrusfrüchten, Zitronengras, gelbem Apfel, reife Stachelbeere, ergänzt von feiner Kräuterwürze. Er ist wie in 2018 leicht ätherisch, wunderbar fein.Am Gaumen ist er noch etwas verschlossen, hier überzeugt der Wein nach dem gewohnt pikanten Auftakt mit wunderbar eleganter, würziger und komplexer Frucht. Die Säure ist präsent, aber ein wenig zurückgenommen. Deutlich ist die klare, salzige Mineralik, ergänzt von feiner Raucharomatik. Der Wein bietet einen faszinierenden Spannungsbogen vom ersten Schluck bis in den langen Abgang hinein.Gönnen Sie ihm etwa 30 Minuten Zeit in der Karaffe.",1,,83891,Domaine Chatelain Les Chailloux Silex Pouilly-Fumé,Domaine Chatelain,12.5,white,2019,Frankreich,Pouilly-Fumé,14.92,"{'acidity': 0.745598425, 'fizziness': 0, 'intensity': 0.28157442499999996, 'sweetness': 0.08074227499999997, 'tannin': 0}","{'black_fruit': 0.02830188679245283, 'citrus_fruit': 1.0, 'dried_fruit': 0, 'earth': 0.7547169811320755, 'floral': 0.08490566037735849, 'microbio': 0.12264150943396226, 'non_oak': 0.02830188679245283, 'oak': 0.1509433962264151, 'red_fruit': 0.009433962264150943, 'spices': 0.08490566037735849, 'tree_fruit': 0.6509433962264151, 'tropical_fruit': 0.20754716981132076, 'vegetal': 0.3490566037735849}",3.9,//images.vivino.com/thumbs/UL4ENRENTBWKp8GtMbj4og_pl_480x640.png
11893,1.5978496651412228,160_left,709_right,173,173,Château Lynch Bages Château Lynch Bages Pauillac Grand Cru Classé,Frankreich,Bordeaux,2016.0,red,169.0,https://www.wein-direktimport.de/weine/frankreich/bordeaux-pauillac/chateau-lynch-bages/3668/2016-chateau-lynch-bages-pauillac-grand-cru-classe?c=362,https://www.wein-direktimport.de/media/image/f2/cb/da/CHATEAU-LYNCH-BAGes_200x300.jpg," Lisa Perrotti-Brown, Wine Advocate, November 2018: „Deep garnet-purple colored, the 2016 Lynch Bages comes charging out of the gate with pronounced cassis, chocolate-covered cherries, mulberries and menthol notions, backed up by scents of garrigue, tilled soil and a waft of tapenade. Medium to full-bodied, rich and fantastically concentrated, the generous fruit is superbly framed by firm, ripe, grainy tannins with tons of pepper, cinnamon and cloves layers coming through on the finish. Truly, a legendary Lynch Bages!“",1,,79262,Château Lynch-Bages Pauillac (Grand Cru Classé),Château Lynch-Bages,13.0,red,2000,Frankreich,Pauillac,329.0,"{'acidity': 0.796806925, 'fizziness': 0, 'intensity': 0.8004385, 'sweetness': 0.160053, 'tannin': 0.8068120000000001}","{'black_fruit': 0.9201604083120671, 'citrus_fruit': 0.011301494713816989, 'dried_fruit': 0.048122493620123954, 'earth': 0.8968282901932191, 'floral': 0.044841414509660955, 'microbio': 0.03645643456069996, 'non_oak': 0.030987969376594968, 'oak': 1.0, 'red_fruit': 0.21800947867298578, 'spices': 0.22129055778344878, 'tree_fruit': 0.00911410864017499, 'tropical_fruit': 0.0018228217280349982, 'vegetal': 0.03353991979584397}",4.5,//images.vivino.com/thumbs/1YXUHwcmS7i4jvfW2oOJJA_pl_480x640.png
52,1.597321238556501,2_left,6867_right,2,2,"Cà dei Frati Amarone della Valpolicella DOC ""Pietro dal Cero""",Italien,Lombardei,2015.0,red,45.0,https://www.wein-direktimport.de/weine/italien/lombardei/ca-dei-frati/4546/2015-amarone-della-valpolicella-doc-pietro-dal-cero?c=362,https://www.wein-direktimport.de/media/image/e7/4f/ee/2015-AmaroneZIP_200x300.jpg," Bereits das dunkle, fast schwarze Rubinrot des Weines kündigt ein Feuerwerk der Aromen an. In der Nase und am Gaumen hat er eine üppige Frucht, Aromen unter anderem von feinherben Schattenmorellen, Rosenblüten, eingelegten Früchten, Schokolade und Kaffee. Etwas Sternais und Minze sorgen für blumige Nuancen und große Finesse. Der Wein ist kraftvoll, er ist dicht und harmonisch, feine balsamische Würze rundet den grandiosen Geschmackseindruck perfekt ab.",1,,2716483,Cà dei Frati Pietro Dal Cero Amarone della Valpolicella,Cà dei Frati,17.0,red,2015,Italien,Amarone della Valpolicella,54.9,"{'acidity': 0.34747087499999996, 'fizziness': 0, 'intensity': 0.8930288500000001, 'sweetness': 0.550881925, 'tannin': 0.35433305000000004}","{'black_fruit': 0.5168539325842697, 'citrus_fruit': 0, 'dried_fruit': 0.1797752808988764, 'earth': 0.3651685393258427, 'floral': 0.056179775280898875, 'microbio': 0.016853932584269662, 'non_oak': 0.028089887640449437, 'oak': 1.0, 'red_fruit': 0.3539325842696629, 'spices': 0.15730337078651685, 'tree_fruit': 0.0056179775280898875, 'tropical_fruit': 0, 'vegetal': 0.011235955056179775}",4.4,//images.vivino.com/thumbs/GLOBHWGQQvi5InBjDLFV3Q_pl_480x640.png
47390,1.5857760674968546,687_left,10775_right,770,770,Domaine Christian Clerget Vosne Romanée 'Les Violettes',Frankreich,Bourgogne,2019.0,red,85.0,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4038/2019-vosne-romanee-les-violettes?c=657,https://www.wein-direktimport.de/media/image/1f/84/d4/2019-Vosne-R-Les-Violettes-ZIP_200x300.jpg," Wie alle Weine von Clerget begeistert auch der 2019 Vosne Romanée Les Violettes mit einem intensiven Rubinrot. In der Nase mit deutlichen Aromen von roten Beeren, reifen Kirschen, einer Prise weißem Pfeffer, etwas Zigarrenkiste und der dezente Veilchenduft macht dem Namen des Weines alle Ehre. (Les Violettes = Die Veilchen)Am Gaumen zupackend und unglaublich saftig. Großartige Aromatik, komplexe Struktur und Tiefgang, feine, anregende Säure und leicht salzige Mineralik. Die Qualität entspricht die einer Premier Cru Qualität und kann locker mit den meisten Weinen aus der berühmten Nachbarlage mithalten. Neal Martin, Vinous, Januar 2021: „The 2019 Vosne-Romanée Les Violettes has an attractive nose: redcurrant, crushed strawberry commingling with crushed rock and rose petals.The palate is candied on the entry with veins of orange rind suffusing the red berry fruit, quite saline towards the finish with satisfying persistence on the saline aftertaste. This is a very fine Vosne Village that touches Premier Cru quality.“",1,,1196374,Domaine Christian Clerget Vosne-Romanée 'Les Violettes',Domaine Christian Clerget,0.0,red,,France,Vosne-Romanée,0.0,"{'acidity': 0.8139483999999999, 'fizziness': 0, 'intensity': 0.4972421, 'sweetness': 0.207068425, 'tannin': 0.43091762499999997}","{'black_fruit': 0.36363636363636365, 'citrus_fruit': 0, 'dried_fruit': 0.09090909090909091, 'earth': 0.7272727272727273, 'floral': 0.36363636363636365, 'microbio': 0.09090909090909091, 'non_oak': 0.0, 'oak': 0.18181818181818182, 'red_fruit': 1.0, 'spices': 0.45454545454545453, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",4.0,//images.vivino.com/thumbs/S_9BQb-ETtuQh2wHR1G1fw_pl_480x640.png
6928,1.5857760674968546,92_left,10775_right,102,102,Domaine Christian Clerget Vosne Romanée 'Les Violettes',Frankreich,Bourgogne,2019.0,red,85.0,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4038/2019-vosne-romanee-les-violettes?c=362,https://www.wein-direktimport.de/media/image/1f/84/d4/2019-Vosne-R-Les-Violettes-ZIP_200x300.jpg," Wie alle Weine von Clerget begeistert auch der 2019 Vosne Romanée Les Violettes mit einem intensiven Rubinrot. In der Nase mit deutlichen Aromen von roten Beeren, reifen Kirschen, einer Prise weißem Pfeffer, etwas Zigarrenkiste und der dezente Veilchenduft macht dem Namen des Weines alle Ehre. (Les Violettes = Die Veilchen)Am Gaumen zupackend und unglaublich saftig. Großartige Aromatik, komplexe Struktur und Tiefgang, feine, anregende Säure und leicht salzige Mineralik. Die Qualität entspricht die einer Premier Cru Qualität und kann locker mit den meisten Weinen aus der berühmten Nachbarlage mithalten. Neal Martin, Vinous, Januar 2021: „The 2019 Vosne-Romanée Les Violettes has an attractive nose: redcurrant, crushed strawberry commingling with crushed rock and rose petals.The palate is candied on the entry with veins of orange rind suffusing the red berry fruit, quite saline towards the finish with satisfying persistence on the saline aftertaste. This is a very fine Vosne Village that touches Premier Cru quality.“",1,,1196374,Domaine Christian Clerget Vosne-Romanée 'Les Violettes',Domaine Christian Clerget,0.0,red,,France,Vosne-Romanée,0.0,"{'acidity': 0.8139483999999999, 'fizziness': 0, 'intensity': 0.4972421, 'sweetness': 0.207068425, 'tannin': 0.43091762499999997}","{'black_fruit': 0.36363636363636365, 'citrus_fruit': 0, 'dried_fruit': 0.09090909090909091, 'earth': 0.7272727272727273, 'floral': 0.36363636363636365, 'microbio': 0.09090909090909091, 'non_oak': 0.0, 'oak': 0.18181818181818182, 'red_fruit': 1.0, 'spices': 0.45454545454545453, 'tree_fruit': 0, 'tropical_fruit': 0, 'vegetal': 0}",4.0,//images.vivino.com/thumbs/S_9BQb-ETtuQh2wHR1G1fw_pl_480x640.png
